Id,Label,timeset,label3,kingdom,phylum,class,order,family,genus,species,name,abun,indegree,outdegree,degree
Zotu2350,Zotu2350,,other,Bacteria,NA,NA,NA,NA,NA,NA,Zotu2350,0.000115,6,14,20
Zotu2357,Zotu2357,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,NA,Zotu2357,0.000134,25,22,47
Zotu2362,Zotu2362,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Sideroxydans,NA,Zotu2362,0.000243,3,6,9
Zotu2216,Zotu2216,,other,Bacteria,Chloroflexi,Dehalococcoidia,MSBL5,MSBL5,MSBL5,NA,Zotu2216,0.000111,5,0,5
Zotu237,Zotu237,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_13,NA,Zotu237,0.000259,16,10,26
Zotu2376,Zotu2376,,other,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,uncultured_bacterium,Zotu2376,0.000123,17,19,36
Zotu2134,Zotu2134,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,uncultured,uncultured_bacterium,Zotu2134,0.000193,2,0,2
Zotu2377,Zotu2377,,other,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,uncultured,NA,Zotu2377,0.000115,16,21,37
Zotu239,Zotu239,,other,Bacteria,Proteobacteria,Gammaproteobacteria,KF-JG30-C25,KF-JG30-C25,KF-JG30-C25,NA,Zotu239,0.000759,78,70,148
Zotu2394,Zotu2394,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,Roseomonas_rubra,Zotu2394,0.000104,0,1,1
Zotu1109,Zotu1109,,other,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,NA,Zotu1109,0.000269,1,0,1
Zotu24,Zotu24,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Zotu24,0.003139,15,18,33
Zotu240,Zotu240,,other,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,uncultured,uncultured_soil,Zotu240,0.000908,18,21,39
Zotu241,Zotu241,,other,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,NA,Zotu241,0.000579,10,4,14
Zotu242,Zotu242,,other,Bacteria,Zixibacteria,Zixibacteria,Zixibacteria,Zixibacteria,Zixibacteria,uncultured_bacterium,Zotu242,0.001334,5,3,8
Zotu2425,Zotu2425,,other,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,NA,Zotu2425,0.000191,0,1,1
Zotu1509,Zotu1509,,other,Bacteria,Nitrospirota,4-29-1,4-29-1,4-29-1,4-29-1,uncultured_bacterium,Zotu1509,0.000125,1,0,1
Zotu244,Zotu244,,other,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Intrasporangium,uncultured_bacterium,Zotu244,0.000252,51,20,71
