"","SampleID","observed_otu","evenness","Shannon","ACE","Simpson","Fisher","Chao1"
"1","E1_MRE_Def1_1","1061.38","9.54830388788933","3.89376432406677","1887.33574328028","0.895233343824455","260.674254993281","1737.22046329431"
"2","E1_MRE_Def1_2","1402.56","39.1229319504836","5.21545620716245","2303.92611125209","0.974421991744993","378.375044098273","2181.24937706092"
"3","E1_MRE_Def1_3","800.18","7.59335027227063","3.76019814850571","1382.40421063477","0.868248624174735","180.462905410536","1325.07596082688"
"4","E1_MRE_Def3_1","1626.47","24.6565420007029","4.95314155799319","3100.58855730812","0.959425325128638","463.454903634916","2915.75845989052"
"5","E1_MRE_Def3_2","1517.41","16.0058783112725","4.56865864444786","2866.87807304346","0.937502166468166","421.249034472141","2656.73449670265"
"6","E1_MRE_Def3_3","1659.47","25.5270292574828","5.05467148263948","3028.55934115514","0.960800340848838","476.519045029202","2847.10500784299"
"7","E1_MRE_Def5_1","1588.83","33.4337391486985","5.18379626733495","2946.37261752223","0.970074299168495","448.715141119075","2768.57440485129"
"8","E1_MRE_Def5_2","1670.71","72.9177803555267","5.53377772154482","3019.89152251353","0.986279065454656","480.992416823385","2847.51929768059"
"9","E1_MRE_Def5_3","1339.67","17.3449963068564","4.70126506080329","2429.57768242948","0.942323747375721","355.595225288098","2238.39302113598"
"10","E1_MRE_Def7_1","1684.12","23.9899838059651","5.03964446463687","2931.21309341372","0.958295473322844","486.352508202707","2708.06204007661"
"11","E1_MRE_Def7_2","1501.7","42.7145197785624","5.22780521020677","2529.30276986876","0.9765780207378","415.272189885577","2419.50817012332"
"12","E1_MRE_Def7_3","1076.52","9.45949860716401","3.99817487779268","1921.9928617696","0.894248876423619","265.598226150912","1781.30644311737"
"13","E1_MRE_Int1_1","1252.13","10.9864941520435","4.16630041461249","2266.63689425364","0.908956297475959","324.702098184906","2117.64066510834"
"14","E1_MRE_Int1_2","996.16","13.4988241039884","4.30093338713817","1730.79451126676","0.925890715186562","239.827343660188","1627.56793071723"
"15","E1_MRE_Int1_3","985.18","13.6939998570293","4.25564975183906","1602.16814698798","0.926946606377033","236.368400066806","1521.11824858837"
"16","E1_MRE_Int3_1","1804.3","39.6373003608297","5.29959544764174","3385.03243028879","0.974756753351456","535.446211384603","3159.29467264933"
"17","E1_MRE_Int3_2","1579.73","46.9247673551045","5.19715407164352","2872.77059574173","0.978679237126912","445.179143491838","2672.77642167357"
"18","E1_MRE_Int3_3","1580.62","47.4430327014755","5.20557370525367","2882.73855473641","0.978912262952103","445.532819650557","2686.09662740786"
"19","E1_MRE_Int5_1","1490.12","33.2693664596873","4.90621037787571","2718.90752476044","0.969931005465441","410.913980229053","2520.30099402223"
"20","E1_MRE_Int5_2","1630.37","40.758605597883","5.19273537345582","3112.00854204082","0.975455479485742","464.999212448906","2888.66531031615"
"21","E1_MRE_Int5_3","1767.92","51.6303311508196","5.36839643292702","3301.14466724355","0.980623352896892","520.387881829602","3063.27717677875"
"22","E1_MRE_Int7_1","1896.33","49.871927508597","5.55994062909821","3287.24199412066","0.979935151159876","574.24632785531","3056.31083789012"
"23","E1_MRE_Int7_2","1555.01","75.0327017574819","5.44152801196978","2618.29388282014","0.986668650107704","435.614855380129","2431.31863614393"
"24","E1_MRE_Int7_3","1389.81","56.8961739207962","5.25390240437135","2307.99853268804","0.98241726398336","373.724768871111","2153.92960491164"
"25","E1_MRS_Def1_1","3132.72","55.4410195359515","6.39215082499558","5598.81809477307","0.981944031518871","1204.25110852431","5252.24708853254"
"26","E1_MRS_Def1_2","3306.05","219.851094355881","6.86316310896337","5632.06634095067","0.995448632313109","1310.00224515841","5319.11633114958"
"27","E1_MRS_Def1_3","3191.06","77.1783464600947","6.65872593469362","5418.43316128329","0.987028666603753","1239.3624425951","5170.28483593511"
"28","E1_MRS_Def3_1","3312.61","132.051205398824","6.8113701915827","5601.13004999365","0.992418449295583","1314.10612430091","5281.2225531403"
