"label","id","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu773","Zotu773","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Williamwhitmaniaceae","Blvii28_wastewater-sludge_group","uncultured_bacterium","Zotu773",0.000234614436504231
"Zotu779","Zotu779","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","uncultured_soil","Zotu779",0.000117260331508339
"Zotu782","Zotu782","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group","uncultured_bacterium","Zotu782",0.000497015955949973
"Zotu79","Zotu79","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_bacterium","Zotu79",0.00301610361610448
"Zotu798","Zotu798","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41","uncultured_soil","Zotu798",0.000390175336755882
"Zotu80","Zotu80","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium","Zotu80",0.00129607520776864
"Zotu800","Zotu800","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured",NA,"Zotu800",0.000157318478624778
"Zotu801","Zotu801","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Bacteriovorax","uncultured_bacterium","Zotu801",0.000179479908661109
"Zotu807","Zotu807","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,"Zotu807",0.000132134836220961
"Zotu808","Zotu808","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured",NA,"Zotu808",0.000136862533156854
"Zotu809","Zotu809","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu809",0.000114720947329443
"Zotu81","Zotu81","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA,"Zotu81",0.000262298445627975
"Zotu818","Zotu818","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","uncultured",NA,"Zotu818",0.000270307163880395
"Zotu82","Zotu82","Bacteria","Nitrospirota","4-29-1","4-29-1","4-29-1","4-29-1",NA,"Zotu82",0.000621307365056898
"Zotu821","Zotu821","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter",NA,"Zotu821",0.000542469985180068
"Zotu824","Zotu824","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","uncultured_bacterium","Zotu824",0.000429332385184219
"Zotu828","Zotu828","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","uncultured_prokaryote","Zotu828",0.000248380637311875
"Zotu83","Zotu83","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","[Cytophaga]_xylanolytica_group","uncultured_bacterium","Zotu83",0.0038873448333633
"Zotu830","Zotu830","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu830",0.000272448548229149
"Zotu8300","Zotu8300","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu8300",0.000139005150931932
"Zotu8308","Zotu8308","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio",NA,"Zotu8308",0.000121292319732151
"Zotu84","Zotu84","Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_bacterium","Zotu84",0.000288663562395338
"Zotu848","Zotu848","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,"Zotu848",0.000264341896929101
"Zotu851","Zotu851","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu851",0.000152398761265714
"Zotu855","Zotu855","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","Geothrix",NA,"Zotu855",0.000310911983564122
"Zotu857","Zotu857","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42",NA,"Zotu857",0.000223633635784367
"Zotu858","Zotu858","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu858",0.000297285834454674
"Zotu86","Zotu86","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","uncultured_bacterium","Zotu86",0.000147650291363651
"Zotu860","Zotu860","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","uncultured","uncultured_bacterium","Zotu860",0.000290416003757498
"Zotu869","Zotu869","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Leptonema","marine_metagenome","Zotu869",0.00013005292754518
"Zotu87","Zotu87","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae",NA,"Zotu87",0.000470624713558464
"Zotu873","Zotu873","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_soil","Zotu873",0.000275247187047074
"Zotu876","Zotu876","Bacteria",NA,NA,NA,NA,NA,NA,"Zotu876",0.000542627787515389
"Zotu8781","Zotu8781","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tabrizicola",NA,"Zotu8781",0.000154532227301155
"Zotu88","Zotu88","Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium","Zotu88",0.00028660780319365
"Zotu884","Zotu884","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA,"Zotu884",0.000176518265750707
"Zotu887","Zotu887","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA,"Zotu887",0.000123337931630812
"Zotu892","Zotu892","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","uncultured_bacterium","Zotu892",0.0002249766233928
"Zotu899","Zotu899","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_bacterium","Zotu899",0.000211993015872142
