"Source","Target","r","p","adjust.p"
"Zotu1059","Zotu10430",-0.818003933231747,1.04882542517615e-06,7.78630583759166e-05
"Zotu1062","Zotu1006",0.81304347826087,1.37547904821567e-06,9.06543374959433e-05
"Zotu1062","Zotu10063",-0.82894002695533,5.60001272909005e-07,5.51209283037326e-05
"Zotu1062","Zotu1024",0.845953322999105,1.92360152251325e-07,3.05783315580967e-05
"Zotu1062","Zotu103",-0.803478260869565,2.27036338662501e-06,0.000121338162578554
"Zotu1065","Zotu10",0.820869565217391,8.93434620063971e-07,7.11045769125433e-05
"Zotu1069","Zotu1006",0.816123941230841,1.16343068556901e-06,8.28057144843565e-05
"Zotu1069","Zotu1007",0.830067329441939,5.23626651816045e-07,5.27556853875635e-05
"Zotu1069","Zotu102",0.837474754429085,3.32638291355991e-07,4.10792417169618e-05
"Zotu1069","Zotu1024",0.870039994526593,3.33334544411201e-08,1.19210462424299e-05
"Zotu1069","Zotu103",-0.813073825059663,1.37323256543809e-06,9.06543374959433e-05
"Zotu1069","Zotu1031",0.805405776438656,2.05680208420489e-06,0.000114823711139474
"Zotu1069","Zotu105",0.840524870600263,2.74147151868576e-07,3.7139617891763e-05
"Zotu1074","Zotu102",0.849565217391304,1.50819809086045e-07,2.67165615423612e-05
"Zotu1074","Zotu10514",0.813913043478261,1.31238827183466e-06,8.83248002921207e-05
"Zotu1087","Zotu1015",0.822608695652174,8.09470267704171e-07,6.72791451910604e-05
"Zotu109","Zotu107",0.818260869565217,1.03397104966874e-06,7.71634316807139e-05
"Zotu1094","Zotu1076",0.824092213436555,7.43487788001929e-07,6.40790437716656e-05
"Zotu1102","Zotu1",-0.872173913043478,2.80725933610171e-08,1.08830299970789e-05
"Zotu1102","Zotu1007",0.851304347826087,1.33846127736703e-07,2.51324300333093e-05
"Zotu1102","Zotu1027",0.806788817304702,1.91477634925441e-06,0.000109712249499783
"Zotu1102","Zotu10430",-0.824961967751528,7.07075305861338e-07,6.23649278085449e-05
"Zotu1102","Zotu1056",-0.813655161656884,1.33082418085628e-06,8.91068855086996e-05
"Zotu1102","Zotu1069",0.817431133875632,1.08262770881495e-06,7.93059484274675e-05
"Zotu1102","Zotu1094",-0.800869565217391,2.59074046393692e-06,0.00013155317482147
"Zotu1103","Zotu1",-0.803307527909644,2.29019837205691e-06,0.000122107075511404
"Zotu1103","Zotu1006",0.838120421860225,3.19401046278145e-07,4.01226604035747e-05
"Zotu1103","Zotu1007",0.831157843070108,4.90461725455305e-07,5.08414615154793e-05
"Zotu1103","Zotu1017",0.87486416904826,2.25074869852904e-08,9.72549582613906e-06
"Zotu1103","Zotu102",0.829417198372579,5.44337869445854e-07,5.38688487953444e-05
"Zotu1103","Zotu105",0.820713974884934,9.01312037004942e-07,7.14467547185754e-05
"Zotu1103","Zotu10514",0.81984365253617,9.46528872169949e-07,7.34772139372743e-05
"Zotu1107","Zotu1042",0.801043724089781,2.56816306465346e-06,0.000131458205955152
"Zotu1110","Zotu1",-0.83725009951146,3.37357764834678e-07,4.12920941355355e-05
"Zotu1110","Zotu1027",0.881533101045296,1.2726181441991e-08,7.34554828144791e-06
"Zotu1110","Zotu10430",-0.85919496005038,7.63596514907761e-08,1.85027742648715e-05
"Zotu1110","Zotu1044",0.803135888501742,2.31029388175763e-06,0.000122898100602758
"Zotu1110","Zotu10514",0.811140429048525,1.52306817913228e-06,9.62627821783829e-05
"Zotu1110","Zotu1056",-0.80217644953032,2.4255408255236e-06,0.000126531344784435
"Zotu1110","Zotu1102",0.879025572252156,1.58307031927762e-08,8.22060348178188e-06
"Zotu1111","Zotu1",-0.818103007838641,1.04307519865898e-06,7.7609289027409e-05
"Zotu1111","Zotu1006",0.880766216949685,1.36117943583258e-08,7.55029733911657e-06
"Zotu1111","Zotu1007",0.847693967696634,1.7121199213932e-07,2.86732310385417e-05
"Zotu1111","Zotu102",0.866841059369453,4.28845656763599e-08,1.34685005891232e-05
"Zotu1111","Zotu10514",0.94342942606073,5.03064256918151e-12,1.25569640503768e-07
"Zotu1111","Zotu1103",0.847560975609756,1.72751052129883e-07,2.88298694780902e-05
"Zotu11141","Zotu1",0.850304934742928,1.43378090733393e-07,2.60409419955105e-05
"Zotu11141","Zotu1006",-0.807659139653467,1.82994161468386e-06,0.000106983494967434
"Zotu11141","Zotu1007",-0.853786224137986,1.12581607369933e-07,2.28003601153355e-05
"Zotu11141","Zotu10300",0.814621718443583,1.26289133284274e-06,8.64881722776824e-05
"Zotu11141","Zotu10430",0.921871796041897,1.5842882561401e-10,7.94465938465215e-07
"Zotu11141","Zotu1059",-0.835509454813931,3.76000881097127e-07,4.39033595251026e-05
"Zotu11141","Zotu1110",-0.806620209059233,1.93161030326294e-06,0.000110515358777257
"Zotu1116","Zotu1022",0.802264808362369,2.41471757700396e-06,0.000126155496618165
"Zotu1119","Zotu1",-0.816264424601802,1.1544964184651e-06,8.22337788095653e-05
"Zotu1119","Zotu1006",0.896281821579283,3.1648572651477e-09,3.64733029053615e-06
"Zotu1119","Zotu1017",0.805567638103523,2.03970985879209e-06,0.000114236441771234
"Zotu1119","Zotu102",0.824527090594042,7.25077649477157e-07,6.35510494162657e-05
"Zotu1119","Zotu1043",0.801741193724823,2.47948843279389e-06,0.000127892047464592
"Zotu1119","Zotu10514",0.800608846932295,2.62486905233672e-06,0.000132642239465284
"Zotu1119","Zotu1062",0.88714940127207,7.66360930271048e-09,5.73140030773907e-06
"Zotu1119","Zotu1111",0.832644355915085,4.48276729514419e-07,4.85824218516434e-05
