"Source","Target","r","p","adjust.p"
"Zotu240","Zotu1138",-0.831304347826087,4.86152229139947e-07,4.647314131353e-05
"Zotu240","Zotu114",0.840978559542774,2.66282369931758e-07,3.22873314656668e-05
"Zotu240","Zotu12057",0.854782608695652,1.04933891797998e-07,1.84710185249393e-05
"Zotu240","Zotu130",-0.809565217391304,1.65572828292326e-06,9.80082884032757e-05
"Zotu240","Zotu135",0.830434782608696,5.12234558769364e-07,4.80283817960756e-05
"Zotu240","Zotu1410",0.855339720574555,1.0086374224727e-07,1.80745171798102e-05
"Zotu240","Zotu1518",0.839130434782609,2.9963679581968e-07,3.45603722773337e-05
"Zotu240","Zotu1625",0.806788817304702,1.91477634925441e-06,0.000107448727931101
"Zotu240","Zotu166",0.86695652173913,4.25011348337279e-08,1.08699146535313e-05
"Zotu240","Zotu1692",-0.832173913043478,4.61262360973436e-07,4.50274673109413e-05
"Zotu240","Zotu1808",-0.85465654648675,1.05875038736158e-07,1.85662586472207e-05
"Zotu240","Zotu1834",0.806537861835711,1.93987966934372e-06,0.000108623898460175
"Zotu240","Zotu1878",-0.901653953320034,1.80905646018914e-09,1.62484134314055e-06
"Zotu240","Zotu1904",0.839130434782609,2.9963679581968e-07,3.45603722773337e-05
"Zotu240","Zotu211",0.823478260869565,7.7018883670732e-07,6.16145168289339e-05
"Zotu240","Zotu221",0.917391304347826,2.86414891803588e-10,5.3802543606525e-07
"Zotu240","Zotu2350",-0.817391304347826,1.08501384987747e-06,7.54002181462161e-05
"Zotu241","Zotu1",-0.867104454377669,4.20143706492127e-08,1.08699146535313e-05
"Zotu241","Zotu102",0.811330901533276,1.5076866151098e-06,9.2509620718823e-05
"Zotu241","Zotu105",0.919392160169287,2.20794937888513e-10,4.68095728997524e-07
"Zotu241","Zotu11141",-0.814653989862494,1.26067749306458e-06,8.27538920403037e-05
"Zotu241","Zotu11729",-0.801744822138146,2.47903433603369e-06,0.000126254364331393
"Zotu241","Zotu12783",-0.826260183819824,6.5568177776143e-07,5.61677598753537e-05
"Zotu241","Zotu13236",-0.82022384808309,9.2653321059899e-07,6.91524090055899e-05
"Zotu241","Zotu1399",0.817866864757228,1.0568273753897e-06,7.44699255576051e-05
"Zotu241","Zotu14179",-0.828324405915552,5.808032050858e-07,5.20280413388034e-05
"Zotu241","Zotu1519",-0.825327510917031,6.92252773326629e-07,5.80202446249808e-05
"Zotu241","Zotu1529",0.834919271315569,3.89973680903211e-07,4.07840298423902e-05
"Zotu241","Zotu1567",0.8538313658011,1.12224616266587e-07,1.9232883121596e-05
"Zotu241","Zotu1572",-0.828324405915552,5.808032050858e-07,5.20280413388034e-05
"Zotu241","Zotu177",0.876145538347832,2.02232235402278e-08,7.02875103697123e-06
"Zotu241","Zotu1770",0.84615547346085,1.89789680860031e-07,2.632039165051e-05
"Zotu241","Zotu1847",-0.849454987708834,1.51957849858775e-07,2.29323919431465e-05
"Zotu241","Zotu21",-0.84096060148186,2.66589799569061e-07,3.22873314656668e-05
"Zotu241","Zotu2176",-0.851418142640183,1.32797615570723e-07,2.12734024835649e-05
"Zotu242","Zotu1005",0.819130434782609,9.85079691151469e-07,7.10975592666389e-05
"Zotu242","Zotu102",0.860869565217391,6.74919720111689e-08,1.42435457886896e-05
"Zotu242","Zotu1049",0.864347826086956,5.19585690028634e-08,1.22371024652255e-05
"Zotu242","Zotu1088",-0.82,9.38259970162392e-07,6.91524090055899e-05
"Zotu242","Zotu1119",0.850434782608696,1.42106257872143e-07,2.20279291832718e-05
"Zotu242","Zotu1121",-0.831304347826087,4.86152229139947e-07,4.647314131353e-05
"Zotu242","Zotu113",0.843478260869565,2.26456730700875e-07,2.92302985287112e-05
"Zotu242","Zotu1177",-0.846086956521739,1.90657453158494e-07,2.632039165051e-05
"Zotu242","Zotu123",-0.817391304347826,1.08501384987747e-06,7.54002181462161e-05
"Zotu242","Zotu1243",0.846086956521739,1.90657453158494e-07,2.632039165051e-05
"Zotu242","Zotu1244",0.868695652173913,3.70859796205991e-08,1.00381948571334e-05
"Zotu242","Zotu125",0.923478260869565,1.27024613050253e-10,3.3816203703159e-07
"Zotu242","Zotu1252",0.845753641179425,1.94929767882712e-07,2.67598184298355e-05
"Zotu242","Zotu1259",-0.815652173913043,1.19388609887139e-06,7.99549521518365e-05
"Zotu242","Zotu1298",0.897391304347826,2.82674417206863e-09,2.14782501934812e-06
"Zotu242","Zotu132",0.851304347826087,1.33846127736703e-07,2.12734024835649e-05
"Zotu242","Zotu14",0.912173913043478,5.48015410828384e-10,7.97485264769573e-07
"Zotu242","Zotu141",0.865217391304348,4.86151980894078e-08,1.17978530342296e-05
"Zotu242","Zotu1496",-0.807826086956522,1.81405634469556e-06,0.000103847867180226
"Zotu242","Zotu1519",-0.828760136797149,5.660098936211e-07,5.12488072949329e-05
"Zotu242","Zotu1552",-0.816521739130435,1.13829050363279e-06,7.76723020338577e-05
"Zotu242","Zotu1570",0.835652173913043,3.7268986696759e-07,3.95093513357567e-05
"Zotu242","Zotu161",0.820869565217391,8.93434620063971e-07,6.72207482339466e-05
"Zotu242","Zotu16799",0.864925799969685,4.97141732225259e-08,1.19879280043913e-05
"Zotu242","Zotu1683",0.820869565217391,8.93434620063971e-07,6.72207482339466e-05
"Zotu242","Zotu1847",-0.869877289539068,3.37687215967719e-08,9.56168411010897e-06
"Zotu242","Zotu1874",-0.802608695652174,2.3730018550161e-06,0.000122765019316161
"Zotu242","Zotu1929",-0.802073499552058,2.43820577394693e-06,0.000125531929982547
"Zotu242","Zotu200",-0.84,2.83504498099774e-07,3.34384254810426e-05
"Zotu242","Zotu203",0.952173913043478,8.26450019530967e-13,1.61796702979888e-08
"Zotu242","Zotu2136",0.86695652173913,4.25011348337279e-08,1.08699146535313e-05
"Zotu242","Zotu223",0.882608695652174,1.15712575077254e-08,5.06044815071186e-06
"Zotu242","Zotu226",0.828695652173913,5.68177755289057e-07,5.12488072949329e-05
"Zotu242","Zotu233",0.82,9.38259970162392e-07,6.91524090055899e-05
"Zotu242","Zotu241",0.823531366217987,7.6784593483481e-07,6.16145168289339e-05
"Zotu244","Zotu10",-0.853283244859106,1.1662864940476e-07,1.98508916815042e-05
"Zotu244","Zotu1073",-0.815728301636033,1.18892403966342e-06,7.99549521518365e-05
"Zotu244","Zotu1094",-0.816362363141112,1.14830408026734e-06,7.81682766903618e-05
