"label","id","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu1186","Zotu1186","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae","uncultured_bacterium","Zotu1186",0.000112704266617598
"Zotu1189","Zotu1189","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales",NA,NA,NA,"Zotu1189",0.000105966159413436
"Zotu1190","Zotu1190","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_3","Clostridium_hveragerdense","Zotu1190",0.000165449144647103
"Zotu1194","Zotu1194","Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15",NA,"Zotu1194",0.000186071277333356
"Zotu1195","Zotu1195","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,"Zotu1195",0.000149165277108514
"Zotu11993","Zotu11993","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae",NA,NA,"Zotu11993",0.000214867253907521
"Zotu1201","Zotu1201","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","uncultured_bacterium","Zotu1201",0.0003292220520531
"Zotu1203","Zotu1203","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomonas",NA,"Zotu1203",0.000115930488543497
"Zotu1204","Zotu1204","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomicrobium","uncultured_bacterium","Zotu1204",0.000153483417943891
"Zotu1205","Zotu1205","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA,NA,"Zotu1205",0.000189058260175173
"Zotu12057","Zotu12057","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter",NA,"Zotu12057",0.000442948035433157
"Zotu1206","Zotu1206","Bacteria","Gemmatimonadota","S0134_terrestrial_group","S0134_terrestrial_group","S0134_terrestrial_group","S0134_terrestrial_group","uncultured_bacterium","Zotu1206",0.000112142434309282
"Zotu121","Zotu121","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas",NA,"Zotu121",0.00133077060716517
"Zotu12105","Zotu12105","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA,NA,"Zotu12105",0.000236789148957726
"Zotu1217","Zotu1217","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter",NA,"Zotu1217",0.000164053772112541
"Zotu122","Zotu122","Bacteria","Firmicutes","Bacilli","Exiguobacterales","Exiguobacteraceae","Exiguobacterium",NA,"Zotu122",0.000124592239883842
"Zotu1220","Zotu1220","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1",NA,"Zotu1220",0.000125636358601302
"Zotu1224","Zotu1224","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Polyangium","uncultured_bacterium","Zotu1224",0.000165396017558416
"Zotu1228","Zotu1228","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA,"Zotu1228",0.000151424106191008
"Zotu1229","Zotu1229","Bacteria","Verrucomicrobiota","Verrucomicrobiae",NA,NA,NA,NA,"Zotu1229",0.000104515387623528
"Zotu123","Zotu123","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu123",0.00137337972415384
"Zotu1231","Zotu1231","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","Clostridium_saccharobutylicum","Zotu1231",0.000205256128871862
"Zotu1238","Zotu1238","Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacteraceae","metagenome","Zotu1238",0.000178226144011907
"Zotu1240","Zotu1240","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","uncultured_soil","Zotu1240",0.000149497939506507
"Zotu1241","Zotu1241","Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","Ignavibacteria_bacterium","Zotu1241",0.000109153088164955
"Zotu12413","Zotu12413","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_soil","Zotu12413",0.000146257241160693
"Zotu1244","Zotu1244","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","uncultured_bacterium","Zotu1244",0.000177692778434038
"Zotu1245","Zotu1245","Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota",NA,"Zotu1245",0.000146511231268148
"Zotu1246","Zotu1246","Bacteria","Myxococcota","Myxococcia","Myxococcales","27F-1492R","27F-1492R","uncultured_delta","Zotu1246",0.000151224046232486
"Zotu1247","Zotu1247","Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22",NA,"Zotu1247",0.000112465514974522
"Zotu1248","Zotu1248","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas",NA,"Zotu1248",0.000125469505153748
"Zotu1249","Zotu1249","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,"Zotu1249",0.000157422752862843
"Zotu125","Zotu125","Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae","Thioalkalispira-Sulfurivermis","uncultured_bacterium","Zotu125",0.00156851291807762
"Zotu1251","Zotu1251","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA,"Zotu1251",0.000115294582876313
