"Source","Target","r","p","adjust.p"
"Zotu1351","Zotu1064",0.856865285449765,9.04320880401599e-08,1.76834164715042e-05
"Zotu1351","Zotu1092",0.812795738243933,1.39394129261561e-06,9.4522428357232e-05
"Zotu1351","Zotu1113",-0.837586914573576,3.30304226192624e-07,3.86858520893196e-05
"Zotu1351","Zotu1305",0.838408905931458,3.13640369231649e-07,3.75848813250095e-05
"Zotu1351","Zotu13220",-0.829014826633323,5.57519650445926e-07,5.31450273876421e-05
"Zotu13577","Zotu10065",0.822245542119446,8.26397334785511e-07,6.73537191264342e-05
"Zotu13577","Zotu10430",0.846895301412106,1.80642272473719e-07,2.68635160113994e-05
"Zotu13577","Zotu11729",0.865382620881601,4.8002184005469e-08,1.19931741180294e-05
"Zotu13577","Zotu11736",0.848840549120626,1.58443481446113e-07,2.50289975832524e-05
"Zotu13577","Zotu12413",0.80904031392695,1.70216519945754e-06,0.000106709735761333
"Zotu13577","Zotu13220",0.845660514017373,1.96138646213484e-07,2.82382613933309e-05
"Zotu13577","Zotu13236",0.852177392689105,1.25988022015022e-07,2.14618393966878e-05
"Zotu1359","Zotu1283",-0.802414349353796,2.39649783329021e-06,0.000133558591343772
"Zotu13664","Zotu10065",0.868695652173913,3.70859796205991e-08,1.02943435672855e-05
"Zotu13664","Zotu1064",-0.82271526781707,8.045618442587e-07,6.64032152410445e-05
"Zotu13664","Zotu11993",0.81304347826087,1.37547904821567e-06,9.35219162429143e-05
"Zotu13664","Zotu121",0.859130434782609,7.67213101937614e-08,1.59612753798054e-05
"Zotu13664","Zotu12783",0.866841059369453,4.28845656763599e-08,1.12537688401237e-05
"Zotu13666","Zotu10065",0.868695652173913,3.70859796205991e-08,1.02943435672855e-05
"Zotu13666","Zotu1036",-0.851785981352456,1.29458443076658e-07,2.19536498078257e-05
"Zotu13666","Zotu1113",0.853913043478261,1.11581265116456e-07,1.99267352935982e-05
"Zotu13666","Zotu11993",0.813913043478261,1.31238827183466e-06,9.02970561351882e-05
"Zotu13666","Zotu1283",-0.864210011463845,5.25069681067691e-08,1.2584273955955e-05
"Zotu13666","Zotu13220",0.847035114914114,1.7895860215944e-07,2.683271757646e-05
"Zotu13666","Zotu1323",0.868695652173913,3.70859796205991e-08,1.02943435672855e-05
"Zotu13666","Zotu13577",0.810801011019283,1.55082450747912e-06,0.000100986749413938
"Zotu13666","Zotu1359",0.810434782608696,1.58127765237381e-06,0.000101690061034636
"Zotu13684","Zotu10065",0.834639132465166,3.96766973054241e-07,4.27347291705323e-05
"Zotu13684","Zotu11729",0.840731388906518,2.70541731239859e-07,3.3973610395728e-05
"Zotu13684","Zotu11736",0.813057844667736,1.37441513836656e-06,9.35219162429143e-05
"Zotu13684","Zotu11993",0.862489447625631,5.98041451915776e-08,1.37611588412834e-05
"Zotu13684","Zotu12783",0.864982578397213,4.94984511156815e-08,1.22262385968123e-05
"Zotu13684","Zotu13220",0.815252848104165,1.22021796444827e-06,8.66964899209586e-05
"Zotu13684","Zotu1323",0.818973330187405,9.93757285572272e-07,7.54765577665676e-05
"Zotu13684","Zotu13236",0.804177850258408,2.19067455864419e-06,0.000126143354814629
"Zotu13684","Zotu13666",0.861619125276866,6.38309267664283e-08,1.42806483951131e-05
"Zotu13688","Zotu10065",0.844010717653037,2.18696429854504e-07,3.00021470027659e-05
"Zotu13688","Zotu1036",-0.858970700227922,7.76232216281869e-08,1.61156828680964e-05
"Zotu13688","Zotu1092",-0.849183537805704,1.54793210249693e-07,2.47523174497609e-05
"Zotu13688","Zotu1113",0.829195867678746,5.51553854588605e-07,5.26766154875579e-05
"Zotu13688","Zotu1208",-0.802627742121588,2.37071024544733e-06,0.000132505298102962
"Zotu13688","Zotu1283",-0.804630079661906,2.1404956009885e-06,0.000124626126017046
"Zotu13688","Zotu13220",0.83644551109593,3.54755180786981e-07,4.03096566655369e-05
"Zotu13688","Zotu1323",0.863618607324894,5.49197176624716e-08,1.30233301339653e-05
"Zotu13688","Zotu1351",-0.830249809628995,5.17941281641399e-07,5.05910302887299e-05
"Zotu13688","Zotu13666",0.922006545458868,1.55548240954317e-10,3.01997362685115e-07
"Zotu13688","Zotu13684",0.855648355519386,9.86703185823501e-08,1.86964966762787e-05
"Zotu1382","Zotu1092",0.865305787978879,4.82863720119298e-08,1.20308992123193e-05
"Zotu1382","Zotu1134",0.851999092678661,1.27558438922648e-07,2.16496387998564e-05
"Zotu1382","Zotu120",0.829706084192439,5.35046241756376e-07,5.18453552410035e-05
"Zotu1382","Zotu13688",-0.806822812541302,1.91139810268304e-06,0.000116006631133696
"Zotu1386","Zotu10065",0.910434782608696,6.74324596161568e-10,8.77931469870972e-07
"Zotu1386","Zotu1041",0.888695652173913,6.63371424458603e-09,3.46810924422722e-06
"Zotu1386","Zotu10430",0.808695652173913,1.73328367281123e-06,0.000108022970493199
"Zotu1386","Zotu11729",0.923478260869565,1.27024613050253e-10,2.69828357243727e-07
"Zotu1386","Zotu11736",0.896716698736769,3.02821923092722e-09,2.1718600908726e-06
"Zotu1386","Zotu11993",0.852173913043478,1.26018503410208e-07,2.14618393966878e-05
"Zotu1386","Zotu12783",0.849434612394163,1.52169049805195e-07,2.44468885131639e-05
"Zotu1386","Zotu13220",0.927361300558607,7.29605265092914e-11,1.86373508988627e-07
"Zotu1386","Zotu1323",0.855652173913043,9.86434516292434e-08,1.86964966762787e-05
"Zotu1386","Zotu13236",0.860869565217391,6.74919720111689e-08,1.46608691537415e-05
"Zotu1386","Zotu13577",0.897075168543593,2.91960633447275e-09,2.12309938485064e-06
