"label","id","labelDiff","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","abun"
"Zotu795","Zotu795","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_9","uncultured_bacterium","Zotu795",0.000314642558156233
"Zotu799","Zotu799","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_12","Clostridium_magnum","Zotu799",0.000172451625980556
"Zotu800","Zotu800","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured",NA,"Zotu800",0.000190206234380633
"Zotu802","Zotu802","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","uncultured_prokaryote","Zotu802",0.000210596747333408
"Zotu807","Zotu807","other","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,"Zotu807",0.000142787113201301
"Zotu808","Zotu808","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured",NA,"Zotu808",0.000182428965682218
"Zotu809","Zotu809","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu809",0.000397959848541005
"Zotu81","Zotu81","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84",NA,"Zotu81",0.00232392311719543
"Zotu811","Zotu811","other","Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15",NA,"Zotu811",0.000308440546552177
"Zotu813","Zotu813","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84","uncultured_prokaryote","Zotu813",0.0003216907701682
"Zotu815","Zotu815","other","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured_Gemmatimonadaceae","Zotu815",0.000251730348546667
"Zotu817","Zotu817","other","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","uncultured_bacterium","Zotu817",0.000282006349105612
"Zotu82","Zotu82","other","Bacteria","Nitrospirota","4-29-1","4-29-1","4-29-1","4-29-1",NA,"Zotu82",0.00292355559878356
"Zotu827","Zotu827","other","Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_bacterium","Zotu827",0.000267519388960141
"Zotu8276","Zotu8276","other","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","uncultured_soil","Zotu8276",0.000240069265788289
"Zotu837","Zotu837","other","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacterales","BBMC-4","uncultured_soil","Zotu837",0.000116638847292735
"Zotu838","Zotu838","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","alphaI_cluster","uncultured_bacterium","Zotu838",0.000220159891638622
"Zotu84","Zotu84","other","Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_bacterium","Zotu84",0.00236890729423879
"Zotu841","Zotu841","other","Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA,"Zotu841",0.000303980510915164
"Zotu844","Zotu844","other","Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","uncultured_delta","Zotu844",0.000266847262235218
"Zotu85","Zotu85","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_bacterium","Zotu85",0.00130023056960085
"Zotu852","Zotu852","other","Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7","uncultured_Thermaerobacter","Zotu852",0.000234208382292191
"Zotu855","Zotu855","other","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","Geothrix",NA,"Zotu855",0.00012526874254868
"Zotu858","Zotu858","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Zotu858",0.00019254175833097
"Zotu86","Zotu86","other","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","uncultured_bacterium","Zotu86",0.00224490067778638
"Zotu861","Zotu861","other","Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","uncultured_soil","Zotu861",0.000237812647852235
"Zotu863","Zotu863","other","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","Geothrix",NA,"Zotu863",0.00023197654200216
"Zotu864","Zotu864","other","Bacteria","Gemmatimonadota","S0134_terrestrial_group","S0134_terrestrial_group","S0134_terrestrial_group","S0134_terrestrial_group",NA,"Zotu864",0.0002635502637892
"Zotu866","Zotu866","other","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","uncultured","uncultured",NA,"Zotu866",0.000267055621302759
"Zotu868","Zotu868","other","Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","uncultured_delta","Zotu868",0.000241768749347526
"Zotu870","Zotu870","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","GOUTA6","uncultured_bacterium","Zotu870",0.000309721735727424
"Zotu871","Zotu871","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17",NA,"Zotu871",0.000317161391708609
"Zotu874","Zotu874","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans","uncultured_Desulfuromonadales","Zotu874",0.000341037731131829
"Zotu876","Zotu876","other","Bacteria",NA,NA,NA,NA,NA,NA,"Zotu876",0.00124486063666374
"Zotu878","Zotu878","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1",NA,"Zotu878",0.000136968821545716
"Zotu88","Zotu88","other","Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium","Zotu88",0.00236498558602257
"Zotu884","Zotu884","other","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA,"Zotu884",0.000154346168770095
"Zotu888","Zotu888","other","Bacteria","Proteobacteria","Gammaproteobacteria","CCD24","CCD24","CCD24",NA,"Zotu888",0.00024200152117805
"Zotu89","Zotu89","other","Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085","uncultured_bacterium","Zotu89",0.00155364161822728
"Zotu896","Zotu896","other","Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA,"Zotu896",0.000302059709675875
"Zotu898","Zotu898","other","Bacteria","Gemmatimonadota","S0134_terrestrial_group","S0134_terrestrial_group","S0134_terrestrial_group","S0134_terrestrial_group","uncultured_bacterium","Zotu898",0.000266486199793148
"Zotu900","Zotu900","other","Bacteria","Chloroflexi","SHA-26","SHA-26","SHA-26","SHA-26","uncultured_bacterium","Zotu900",0.000232600735666028
"Zotu9076","Zotu9076","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu9076",0.000157205623603004
"Zotu909","Zotu909","other","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1",NA,"Zotu909",0.000320174123866723
"Zotu91","Zotu91","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu91",0.0011137630163359
"Zotu910","Zotu910","other","Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium","Zotu910",0.000234878491129488
"Zotu911","Zotu911","other","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfoprunum","uncultured_bacterium","Zotu911",0.000233983508897909
"Zotu912","Zotu912","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067","uncultured_soil","Zotu912",0.000168189743821401
"Zotu919","Zotu919","other","Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7",NA,"Zotu919",0.000227645932692898
"Zotu92","Zotu92","other","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Turneriella","uncultured_bacterium","Zotu92",0.000415666333626093
"Zotu921","Zotu921","other","Bacteria","Chloroflexi","TK10","TK10","TK10","TK10","metagenome","Zotu921",0.000193385658952931
"Zotu922","Zotu922","other","Bacteria","Nitrospirota","Thermodesulfovibrionia","uncultured","uncultured","uncultured","uncultured_bacterium","Zotu922",0.00022947482185631
"Zotu9243","Zotu9243","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea","uncultured_bacterium","Zotu9243",0.000289677724982043
"Zotu925","Zotu925","other","Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota",NA,"Zotu925",0.000242680499741574
"Zotu926","Zotu926","other","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","uncultured",NA,"Zotu926",0.000267339508890161
"Zotu93","Zotu93","other","Bacteria","Nitrospirota","4-29-1","4-29-1","4-29-1","4-29-1",NA,"Zotu93",0.00240345914684114
"Zotu931","Zotu931","other","Bacteria","Chloroflexi","NLS2-31","NLS2-31","NLS2-31","NLS2-31","uncultured_bacterium","Zotu931",0.000219434599085224
"Zotu933","Zotu933","other","Bacteria","Chloroflexi","Anaerolineae","SJA-15","SJA-15","SJA-15","uncultured_bacterium","Zotu933",0.000208929268963956
"Zotu934","Zotu934","other","Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","uncultured_delta","Zotu934",0.000257531279280316
"Zotu938","Zotu938","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","oc32","uncultured_bacterium","Zotu938",0.00022296988635206
"Zotu940","Zotu940","other","Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","uncultured_Syntrophobacterales","Zotu940",0.000295589336065507
"Zotu942","Zotu942","other","Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","Ignavibacteria_bacterium","Zotu942",0.000267731569920678
"Zotu944","Zotu944","other","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter",NA,"Zotu944",0.000194418712330438
"Zotu945","Zotu945","other","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA,"Zotu945",0.000151371874098429
"Zotu95","Zotu95","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,NA,"Zotu95",0.000897545679834447
"Zotu956","Zotu956","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomicrobium","uncultured_gamma","Zotu956",0.000252352732452226
"Zotu957","Zotu957","other","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA,"Zotu957",0.000209586732332274
"Zotu963","Zotu963","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sulfuricellaceae","Ferritrophicum","uncultured_bacterium","Zotu963",0.000257625126710222
"Zotu966","Zotu966","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","uncultured",NA,"Zotu966",0.000314456623779953
"Zotu967","Zotu967","other","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomonas","uncultured_bacterium","Zotu967",0.000321642892919271
"Zotu969","Zotu969","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17",NA,"Zotu969",0.00027500335027497
"Zotu970","Zotu970","other","Bacteria","Verrucomicrobiota","Verrucomicrobiae","LD1-PB3","LD1-PB3","LD1-PB3","uncultured_soil","Zotu970",0.00020827363545654
"Zotu975","Zotu975","other","Bacteria","Chloroflexi","Anaerolineae","SJA-15","SJA-15","SJA-15","uncultured_bacterium","Zotu975",0.000219929127922918
"Zotu981","Zotu981","other","Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadia","Desulfuromonadaceae","Desulfuromonas","uncultured_bacterium","Zotu981",0.000238215367958775
"Zotu9875","Zotu9875","other","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA,NA,"Zotu9875",0.000958372968141559
"Zotu988","Zotu988","other","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_soil","Zotu988",0.000143976548334792
"Zotu9905","Zotu9905","other","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter",NA,"Zotu9905",0.000200255650847378
"Zotu992","Zotu992","other","Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium","Zotu992",0.000184876843285595
"Zotu998","Zotu998","other","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","uncultured",NA,"Zotu998",0.000121651437720779
